run_id,run_short,repo,runtime,model,hint_profile,phase,execution_step,request_id,parent_run_id,prompt_preview,prompt_sha256,prompt_chars,prompt_lines,prompt_mentions_validation,tool_call_count,tools_called,patch_bytes
agentbench-20260603_150054,150054,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_150054::execution::0,agentbench-20260603_150054,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",1c6fa8d3ffbc30b4519f142f91b1f07273b65f58958457e6b22bd5510eef6329,8512,165,True,1,read_file,0
agentbench-20260603_150054,150054,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_150054::execution::1,agentbench-20260603_150054,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",7c5bf1ce4d3bba4931a988deab8da5b1704742b03ee13e6d97e7c7e00546c156,8865,177,True,3,read_file,0
agentbench-20260603_150054,150054,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_150054::execution::2,agentbench-20260603_150054,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",86a841f457ec6fb48a48f270b4cc541f65e564742748849ce52723b05d752b0e,9211,190,True,2,read_file,0
agentbench-20260603_150153,150153,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_150153::execution::0,agentbench-20260603_150153,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",cbbe2eba3406d12adb2641e1eac47bc0d15c40ef5d749e9e533eb24ec1cd9896,14552,360,True,0,none,0
agentbench-20260603_150153,150153,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_150153::execution::1,agentbench-20260603_150153,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",f5e7710ea92dc08ace7b29db403d318bc7705ad450ced54d8761a202935672d4,15054,375,True,0,none,0
agentbench-20260603_150153,150153,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_150153::execution::2,agentbench-20260603_150153,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",b34079fabac2805bb52afa10d54ee4b95e2be0143907ccb74ed6995c14c6ae70,15409,385,True,0,none,0
agentbench-20260603_150236,150236,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_150236::execution::0,agentbench-20260603_150236,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",c3bedf07b3e9239fbd5d9c1a239aed4ce4f0012e968806b1197bc085cf191393,10523,140,True,0,none,0
agentbench-20260603_150236,150236,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_150236::execution::1,agentbench-20260603_150236,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",86c782104f682690e2c26b536b3352ae342d61bb6ed2195e59cc35ab6cf80267,11622,173,True,0,none,0
agentbench-20260603_150236,150236,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_150236::execution::2,agentbench-20260603_150236,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",1020d771bc33d06d1431c8bc8a2e067996b32736c089eeeeca9b38f4a34d57b1,12030,183,True,0,none,0
agentbench-20260603_150315,150315,navidrome,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_150315::execution::0,agentbench-20260603_150315,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",55958ace753089083ced175aebf3186670a609fc5a021de497c3b675aae367ef,9175,175,True,6,read_file,0
agentbench-20260603_150315,150315,navidrome,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_150315::execution::1,agentbench-20260603_150315,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",8a2e244f2c1a9a8dda9392c9e30ee0fcb4a8f92c8b06be8ef52040b0f134ec49,9677,195,True,1,read_file,0
agentbench-20260603_150315,150315,navidrome,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_150315::execution::2,agentbench-20260603_150315,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",cbc076b83bc74d4d4ad778bb9ba0a0d7aa79decab64e94c952f8acef3774bcb0,9755,201,True,1,read_file,0
agentbench-20260603_150628,150628,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_150628::execution::0,agentbench-20260603_150628,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",5bfeb29f460d6efaec353f53c9c1489cd3dc2b14f0e783c6da65133d102fd8e7,10869,284,True,0,none,0
agentbench-20260603_150628,150628,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_150628::execution::1,agentbench-20260603_150628,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",e29a590629cdb700b0d6f2a6949d82e1dc3ccfe7c975190f7a902fa3cfffb739,11887,311,True,0,none,0
agentbench-20260603_150628,150628,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_150628::execution::2,agentbench-20260603_150628,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",698d603381b1803d68bab22886004dd77a9e52b42180ad69b1f9c88a5e227d9e,12324,321,True,0,none,0
agentbench-20260603_150713,150713,element-web,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_150713::execution::0,agentbench-20260603_150713,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",b66c2fce737b46bc39fec97923159e128832cec84c407784532aa192ec876ae7,13987,237,True,0,none,0
agentbench-20260603_150713,150713,element-web,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_150713::execution::1,agentbench-20260603_150713,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",5bd06887435fd37d6c6f0e816e91fbd5f93b0a6dabc1bc72da2de60888137db0,14623,252,True,0,none,0
agentbench-20260603_150713,150713,element-web,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_150713::execution::2,agentbench-20260603_150713,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",28190f8db2d4efc4f82dde303b894de7ee5476f5b982deadb4c60f72a93ad19c,15112,262,True,0,none,0
agentbench-20260603_151318,151318,flipt,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_151318::execution::0,agentbench-20260603_151318,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",d1d8725e1c34905779dc2ac9debb2a50c4fde400351699ef1e49cfc7610482fe,9682,148,True,0,none,0
agentbench-20260603_151318,151318,flipt,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_151318::execution::1,agentbench-20260603_151318,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",3f4d1e6e68125d6511a515a76e2f7a33ce256d058a36df2f7a689cdbc1379862,10503,175,True,0,none,0
agentbench-20260603_151318,151318,flipt,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_151318::execution::2,agentbench-20260603_151318,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",e90dd7cd6b8613ed81b02ced827ebd0b9b8d4dff4cf64237f728d44511a186cf,10894,185,True,0,none,0
agentbench-20260603_151402,151402,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_151402::execution::0,agentbench-20260603_151402,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",0935f9722819f1b9e3454eb2e5057b89e9d9cae627bd457cf71719273b679307,8387,130,True,2,read_file,0
agentbench-20260603_151402,151402,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_151402::execution::1,agentbench-20260603_151402,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",6b728d03cdea25f7cd4ba607b31b68fd6d5af9549b6e7e80f97a3e668a1343be,8712,140,True,1,read_file,0
agentbench-20260603_151402,151402,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_151402::execution::2,agentbench-20260603_151402,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",67bebc2423d75bf2c416616c64e9be6e17c691b8c00b25db2625cd1be573567d,10566,181,True,6,read_file,0
agentbench-20260603_151614,151614,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_151614::execution::0,agentbench-20260603_151614,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",ce53cad1f39fa538a4fb9dd3a0d10c44a995ab9fbd2f2f42d8ae9c594d31b4d9,11909,315,True,1,ls,3516
agentbench-20260603_151614,151614,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_151614::execution::1,agentbench-20260603_151614,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_edit_or_write_tool_call. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps s...",20664be0612ea22215d5591609028401ec97123a124fade3e5719d10d27797e1,12517,334,True,2,write_file,3516
agentbench-20260603_151614,151614,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_151614::execution::2,agentbench-20260603_151614,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_validation_execute_tool_call. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-st...",fdba4a06321995f361e1dd61ce99e014618c4a3ac0485c85243ff35ddb423025,12617,341,True,2,"read_file, write_file",3516
